facility_id,path_p,path_q,abs_diff_ship_term,abs_diff_premium_term,abs_diff_U_fp,abs_diff_R_fp
20,6,8,0.9386465391176293,31.28821797058765,68.880885638588,0.005642436104800012
20,6,9,0.023174582701726232,0.772486090057539,124.43542585871701,0.0028527035628866733
20,6,10,0.1769247424021803,5.897491413406009,18.279746121684,0.0031570625863953806
20,7,8,0.3714919865774382,12.383066219247947,73.052469061919,0.002307573468059869
20,7,9,0.5439799698384649,18.13266566128216,128.607009282048,0.00048215907385347
20,7,10,0.3902298101380107,13.007660337933693,22.451329545015,0.00017780005034476274
20,8,9,0.9154719564159031,30.51573188053011,55.55454022012901,0.002789732541913339
20,8,10,0.7617217967154489,25.39072655718164,50.601139516904,0.0024853735184046316
20,9,10,0.15375015970045408,5.12500532334847,106.15567973703301,0.0003043590235087073
21,1,2,0.2624691435567166,8.748971451890547,26.644579834539194,0.0015097741428705491
21,1,3,0.37349593025242744,12.449864341747588,27.625801105693903,0.0005404486684215031
21,1,4,0.855234903181401,28.507830106046704,55.991838713300005,0.00016437572352543403
21,1,5,1.0306825432195175,34.35608477398392,82.764453701354,0.000585156190440898
21,1,6,0.739460891127135,24.648696370904503,80.99483297271999,0.002026430798478798
21,1,7,0.8715365376137862,29.051217920459546,97.013003614924,0.0010820495571998363
21,1,8,0.13465732224823213,4.488577408274409,70.509403010444,0.00020699075013090183
21,1,9,0.8850226503770726,29.500755012569094,111.882260513273,0.0009845645289057385
21,1,10,0.3659511239377353,12.198370797924511,60.814072597810004,0.000504304890147489
21,2,3,0.635965073809144,21.198835793638136,0.981221271154709,0.0009693254744490461
21,2,4,1.1177040467381176,37.25680155793725,29.34725887876081,0.001345398419345115
21,2,5,1.293151686776234,43.10505622587447,56.119873866814814,0.002094930333311447
21,2,6,1.0019300346838516,33.39766782279505,54.350253138180804,0.000516656655608249
21,2,7,1.1340056811705028,37.80018937235009,70.36842378038482,0.00042772458567071287
21,2,8,0.3971264658049487,13.237548860164956,43.8648231759048,0.001716764893001451
21,2,9,1.1474917939337892,38.24972646445964,85.23768067873381,0.0024943386717762874
21,2,10,0.6284202674944519,20.94734224981506,34.16949276327081,0.00100546925272306
21,3,4,0.48173897292897366,16.05796576429912,28.366037607606103,0.000376072944896069
21,3,5,0.6571866129670901,21.90622043223633,55.138652595660105,0.001125604858862401
21,3,6,0.3659649608747075,12.198832029156913,53.369031867026095,0.001485982130057295
21,3,7,0.49804060736135886,16.601353578711958,69.38720250923011,0.0005416008887783332
21,3,8,0.23883860800419532,7.961286933473179,42.883601904750094,0.0007474394185524049
21,3,9,0.5115267201246452,17.050890670821502,84.2564594075791,0.0015250131973272413
21,3,10,0.007544806314692121,0.2514935438230772,33.1882714921161,3.614377827401401e-05
21,4,5,0.17544764003811644,5.848254667937215,26.772614988054002,0.000749531913966332
21,4,6,0.11577401205426618,3.859133735142205,25.002994259419992,0.001862055074953364
21,4,7,0.016301634432385192,0.5433878144128403,41.021164901624005,0.0009176738336744022
21,4,8,0.7205775809331689,24.019252697772295,14.517564297143991,0.00037136647365633587
21,4,9,0.029787747195671566,0.9929249065223864,55.890421799973,0.0011489402524311725
21,4,10,0.4892837792436658,16.309459308122193,4.822233884509998,0.000339929166622055
21,5,6,0.2912216520923826,9.70738840307942,1.7696207286340098,0.002611586988919696
21,5,7,0.15914600560573125,5.304866853524374,14.248549913570002,0.0016672057476407342
21,5,8,0.8960252209712855,29.86750736570951,12.25505069091001,0.0003781654403099961
21,5,9,0.14565989284244488,4.855329761414828,29.117806811918996,0.00039940833846484043
21,5,10,0.6647314192817823,22.15771397605941,21.950381103544004,0.001089461080588387
21,6,7,0.13207564648665138,4.402521549555045,16.018170642204012,0.0009443812412789619
21,6,8,0.6048035688789029,20.160118962630094,10.485429962276001,0.0022334215486097
21,6,9,0.14556175924993775,4.852058641664591,30.887427540553006,0.0030109953273845364
21,6,10,0.3735097671893996,12.45032557297999,20.180760374909994,0.001522125908331309
